"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"6222","Sponsor Assigned",19466880,"05-01-2017","05-31-2017","Ally Bank","02/2016",16100.55,76,"05/2022",0.0569,1,1,"03/2016","True",1,2,0,"HOND","CIVIC               ",1,2015,1,18753,1,"Consumer Bureau","711",2,NA,"False",0.107,"AL",60,NA,1,13518.44,255.69,0.0569,0.0569,0.01,NA,NA,192.49,NA,13315.43,255.69,255.69,NA,"False",203.01,0,"05-18-2017",0,"Ally Bank","False",NA,NA,NA,0,13134.46,180.97,255.69,NA,0,12942.24,192.22,255.69,NA,0,12736.98,205.26,255.69,NA,0,12550.78,186.2,255.69,NA,0,12349.87,200.91,255.69,NA,0,12150.01,199.86,255.69,NA,0,12150.01,0,0,NA,0,12015.53,134.48,255.69,NA,0,11823.52,192.01,255.69,NA,0,11617.59,205.93,255.69,NA,0,11414.42,203.17,255.69,NA,0,11206.77,207.65,255.69,NA,0,11012.22,194.55,255.69,NA,0,10804.59,207.63,255.69,NA,0,10594.37,210.22,255.69,NA,0,10396.48,197.89,255.69,NA,0,10187.79,208.69,255.69,NA,0,9992.45,195.34,255.69,NA,0,9777.26,215.19,255.69,NA,0,9565.77,211.49,255.69,NA,0,9363.76,202.01,255.69,NA,0,9144.56,219.2,255.69,NA,0,8928.78,215.78,255.69,NA,0,8714.84,213.94,255.69,NA,0,8502.62,212.22,255.69,NA,0,8284.04,218.58,255.69,NA,0,8073.54,210.5,255.69,NA,0,7855.6,217.94,255.69,NA,0,7635.42,220.18,255.69,NA,0,7417.81,217.61,255.69,NA,0,7194.49,223.32,255.69,NA,0,6977.99,216.5,255.69,NA,0,6753.76,224.23,255.69,NA,0,6489.46,264.3,300,NA,0,6215.69,273.77,300,NA,0,5939.85,275.84,300,NA,0,5465.71,474.14,500,NA,0,5198,267.71,300,NA,0,0,5198,5217.39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"prime",14,40,54,0,0,1
"6237","Sponsor Assigned",19467474,"05-01-2017","05-31-2017","Ally Bank","02/2016",26402.33,77,"06/2022",0.0775,1,1,"04/2016","True",2,2,0,"NISS","FRONTIER            ",1,2016,2,24519,1,"Consumer Bureau","669",2,NA,"False",0.0744,"AZ",61,NA,1,22244.55,0,0.0775,0.0775,0.01,NA,NA,301.66,NA,21895.68,446.6,500,NA,"False",348.87,0,"05-05-2017",0,"Ally Bank","False",NA,NA,NA,0,21521.2,374.48,500,NA,0,21167.42,353.78,500,NA,0,20802.24,365.18,500,NA,0,20506.82,295.42,450,NA,0,20128.73,378.09,500,NA,0,19819.76,308.97,450,NA,0,19491.79,327.97,450,NA,0,19161.8,329.99,450,NA,0,19161.8,0,0,NA,0,18959.97,201.83,450,NA,0,18638.78,321.19,450,NA,0,18315.41,323.37,450,NA,0,17908.73,406.68,500,NA,0,17530.4,378.33,500,NA,0,17210.67,319.73,450,NA,0,16816.64,394.03,500,NA,0,16509.46,307.18,450,NA,0,16086.57,422.89,500,NA,0,15732.2,354.37,450,NA,0,15417.44,314.76,435,NA,0,15055.82,361.62,450,NA,0,14748.52,307.3,400,NA,0,14404.98,343.54,450,NA,0,14037.55,367.43,450,NA,0,13653.98,383.57,470,NA,0,13235.15,418.83,500,NA,0,12853.17,381.98,500,NA,0,12429.58,423.59,500,NA,0,12003.47,426.11,500,NA,0,11710.51,292.96,400,NA,0,11710.51,0,0,NA,0,11339.75,370.76,500,NA,0,10966.59,373.16,450,NA,0,10586.61,379.98,445,NA,0,10156.1,430.51,500,NA,0,9759.86,396.24,450,NA,0,9398.73,361.13,450,NA,0,8952.46,446.27,500,NA,0,8511.13,441.33,500,NA,0,8065.2,445.93,500,NA,0,7624.97,440.23,500,NA,0,7155.65,469.32,500,NA,0,6704.14,451.51,500,NA,0,16,"prime",13,43,56,1,0,0
"6279","Sponsor Assigned",19469686,"05-01-2017","05-31-2017","Ally Bank","02/2016",25072.31,76,"05/2022",0.0765,1,1,"03/2016","True",1,2,0,"VOLK","JETTA               ",1,2014,1,30671,1,"Consumer Bureau","660",2,NA,"False",0.1244,"CA",60,NA,1,21286.7,422.94,0.0765,0.0765,0.01,NA,NA,288.92,NA,21010.98,422.94,422.94,NA,"False",275.72,0,"05-23-2017",0,"Ally Bank","False",NA,NA,NA,0,20720.14,290.84,422.94,NA,0,20427.47,292.67,422.94,NA,0,20120.12,307.35,422.94,NA,0,19827.9,292.22,422.94,NA,0,19529.62,298.28,422.94,NA,0,19258.12,271.5,422.94,NA,0,19258.12,0,0,NA,0,19000.66,257.46,422.94,NA,0,18344.92,655.74,845.88,NA,0,18052.7,292.22,422.94,NA,0,17635.62,417.08,522.94,NA,0,17361.28,274.34,400,NA,0,17361.28,0,0,NA,0,16788.01,573.27,768.82,NA,0,16498.77,289.24,422.94,NA,0,16158.81,339.96,422.94,NA,0,16158.81,0,0,NA,0,15482.25,676.56,867.02,NA,0,15195.59,286.66,422.94,NA,0,14877.74,317.85,422.94,NA,0,14548.34,329.4,422.94,NA,0,14222.96,325.38,422.94,NA,0,13892.42,330.54,422.94,NA,0,13565.56,326.86,422.94,NA,0,13565.56,0,0,NA,0,12882.59,682.97,845.88,NA,0,12882.59,0,0,NA,0,12125.17,757.42,922.94,NA,0,11809.02,316.15,400,NA,0,11443.36,365.66,430,NA,0,11141.55,301.81,361.76,NA,0,10790.88,350.67,422.94,NA,0,10458.16,332.72,422.94,NA,0,10458.16,0,0,NA,0,10458.16,0,0,NA,0,10458.16,0,0,NA,0,10458.16,0,0,NA,0,10347.31,110.85,430,NA,0,9890.57,456.74,500,NA,0,9539.8,350.77,450,NA,0,9539.8,0,0,NA,0,0,9539.8,9611.58,NA,0,NA,NA,NA,NA,NA,16,"prime",14,43,57,0,0,1
"6303","Sponsor Assigned",19516281,"05-01-2017","05-31-2017","Ally Bank","02/2016",22734.97,77,"06/2022",0.067,1,1,"04/2016","True",2,2,0,"KIA ","RIO                 ",1,2015,1,16892,1,"Consumer Bureau","661",2,NA,"False",0.1065,"AR",61,NA,1,19494.83,372.87,0.067,0.067,0.01,NA,NA,265.51,NA,19229.31,372.87,372.87,NA,"False",265.52,0,"05-11-2017",0,"Ally Bank","False",NA,NA,NA,0,18969.39,259.92,372.87,NA,0,18697.49,271.9,372.87,NA,0,18431.01,266.48,372.87,NA,0,18163.01,268,372.87,NA,0,17890.16,272.85,372.87,NA,0,17625.65,264.51,372.87,NA,0,17343.37,282.28,372.87,NA,0,17069.19,274.18,372.87,NA,0,16796.58,272.61,372.87,NA,0,16510.03,286.55,372.87,NA,0,16228.07,281.96,372.87,NA,0,15944.56,283.51,372.87,NA,0,15662.42,282.14,372.87,NA,0,15375.79,286.63,372.87,NA,0,15096.05,279.74,372.87,NA,0,14803.53,292.52,372.87,NA,0,14512.18,291.35,372.87,NA,0,14224.55,287.63,372.87,NA,0,13927.4,297.15,372.87,NA,0,13633.78,293.62,372.87,NA,0,13338.49,295.29,372.87,NA,0,13034.17,304.32,372.87,NA,0,12735.46,298.71,372.87,NA,0,12437.39,298.07,372.87,NA,0,12130.72,306.67,372.87,NA,0,11824.65,306.07,372.87,NA,0,11521.23,303.42,372.87,NA,0,11211.8,309.43,372.87,NA,0,10900.67,311.13,372.87,NA,0,10589.82,310.85,372.87,NA,0,10275.26,314.56,372.87,NA,0,9960.81,314.45,372.87,NA,0,9644.47,316.34,372.87,NA,0,9322.8,321.67,372.87,NA,0,9002.84,319.96,372.87,NA,0,8679.41,323.43,372.87,NA,0,8355.79,323.62,372.87,NA,0,8028.81,326.98,372.87,NA,0,7701.5,327.31,372.87,NA,0,7372.33,329.17,372.87,NA,0,7039.95,332.38,372.87,NA,0,6707.03,332.92,372.87,NA,0,6370.99,336.04,372.87,NA,0,16,"prime",13,43,56,1,0,0
"6361","Sponsor Assigned",19519375,"05-01-2017","05-31-2017","Ally Bank","02/2016",30963.25,77,"06/2022",0.0539,1,1,"04/2016","True",2,2,0,"TOYT","RAV4                ",1,2016,3,27500,1,"Consumer Bureau","745",2,NA,"False",0.1465,"GA",61,NA,1,25738.58,384.2,0.0539,0.0539,0.01,NA,NA,371.45,NA,25378.77,488.28,490,NA,"False",359.81,0,"05-16-2017",0,"Ally Bank","False",NA,NA,NA,0,25098.7,280.07,385,NA,0,24706.18,392.52,500,NA,0,24315.63,390.55,500,NA,0,23955.66,359.97,500,NA,0,23554.71,400.95,500,NA,0,23138.18,416.53,500,NA,0,22817.51,320.67,430,NA,0,22418.59,398.92,500,NA,0,22041.14,377.45,490,NA,0,21629.02,412.12,500,NA,0,21240.8,388.22,500,NA,0,20878.62,362.18,450,NA,0,20464.94,413.68,500,NA,0,20052.57,412.37,500,NA,0,19683.24,369.33,470,NA,0,19285.43,397.81,485,NA,0,18868.01,417.42,500,NA,0,18482.74,385.27,480,NA,0,18068.7,414.04,485,NA,0,17646.07,422.63,500,NA,0,17270.51,375.56,485,NA,0,16844.16,426.35,485,NA,0,16423.75,420.41,500,NA,0,16011.65,412.1,480,NA,0,15595.21,416.44,485,NA,0,15176.69,418.52,483,NA,0,14768.57,408.12,500,NA,0,14349.63,418.94,480,NA,0,0,14349.63,14421.67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"prime",13,30,43,0,0,1
"6641","Sponsor Assigned",19974114,"05-01-2017","05-31-2017","Ally Bank","06/2016",24357.76,74,"07/2022",0.0299,1,1,"08/2016","True",2,2,0,"CHEV","COLORADO            ",1,2016,2,28409,1,"Consumer Bureau","789",2,NA,"False",0.0673,"CA",62,NA,1,21560.81,369.68,0.0299,0.0299,0.01,NA,NA,317.34,NA,21243.45,370.34,370.34,NA,"False",317.36,0,"05-05-2017",0,"Ally Bank","False",NA,NA,NA,0,20928.13,315.32,371,NA,0,20607.55,320.58,372,NA,0,20289.56,317.99,372,NA,0,19965.75,323.81,372,NA,0,19641.17,324.58,372,NA,0,19315.82,325.35,372,NA,0,19007.31,308.51,360.72,NA,0,18683.67,323.64,370.34,NA,0,18363.17,320.5,371,NA,0,18034.94,328.23,370.34,NA,0,17706.3,328.64,370,NA,0,0,17706.3,17745.45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"super_prime",12,13,25,0,0,1
"6678","Sponsor Assigned",19975798,"05-01-2017","05-31-2017","Ally Bank","06/2016",36691.18,74,"07/2022",0.0329,1,1,"08/2016","True",2,2,0,"CHEV","COLORADO            ",1,2016,2,36777,1,"Consumer Bureau","724",2,NA,"False",0.0375,"CA",62,NA,1,32530.32,563,0.0329,0.0329,0.01,NA,NA,475.04,NA,32055.27,563,563,NA,"False",475.05,0,"05-09-2017",0,"Ally Bank","False",NA,NA,NA,0,31581.83,473.44,563,NA,0,31104.22,477.61,563,NA,0,30628.12,476.1,563,NA,0,30150.69,477.43,563,NA,0,29669.21,481.48,563,NA,0,29189.1,480.11,563,NA,0,28705.02,484.08,563,NA,0,28222.22,482.8,563,NA,0,27738.07,484.15,563,NA,0,27245.07,493,563,NA,0,26758.19,486.88,563,NA,0,26267.54,490.65,563,NA,0,25777.93,489.61,563,NA,0,25284.63,493.3,563,NA,0,24792.27,492.36,563,NA,0,24298.54,493.73,563,NA,0,23801.24,497.3,563,NA,0,23304.74,496.5,563,NA,0,22804.75,499.99,563,NA,0,0,22804.75,22894.59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"super_prime",12,21,33,0,0,1
"6697","Sponsor Assigned",20010048,"05-01-2017","05-31-2017","Ally Bank","07/2016",34834.34,73,"07/2022",0.059,1,1,"08/2016","True",1,2,0,"RAM ","1500                ",1,2015,2,33322,1,"Consumer Bureau","685",2,NA,"False",0.1733,"LA",62,NA,1,31190.89,576.98,0.059,0.059,0.01,NA,NA,425.73,NA,30760.11,576.98,576.98,NA,"False",430.78,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,30347.2,412.91,576.98,NA,0,29858.51,488.69,576.98,NA,0,29484.23,374.28,576.98,NA,0,29040.69,443.54,576.98,NA,0,28581.06,459.63,576.98,NA,0,28161.15,419.91,576.98,NA,0,27697.96,463.19,576.98,NA,0,27309.01,388.95,576.98,NA,0,26864.45,444.56,576.98,NA,0,26409.05,455.4,576.98,NA,0,25964.4,444.65,576.98,NA,0,0,25964.4,26006.36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"prime",12,13,25,0,0,1
"6735","Sponsor Assigned",20011309,"05-01-2017","05-31-2017","Ally Bank","07/2016",22971.04,76,"10/2022",0.0699,1,1,"08/2016","True",1,2,0,"DODG","DART                ",1,2015,1,25859,1,"Consumer Bureau","719",2,NA,"False",0.0447,"TX",65,NA,1,20767.37,380,0.0699,0.0699,0.01,NA,NA,260.7,NA,20506.67,380,380,NA,"False",260.7,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,20248.4,258.27,380,NA,0,19984.72,263.68,380,NA,0,19723.35,261.37,380,NA,0,19460.43,262.92,380,NA,0,19192.23,268.2,380,NA,0,18926.16,266.07,380,NA,0,18654.89,271.27,380,NA,0,18385.63,269.26,380,NA,0,18114.77,270.86,380,NA,0,17831.9,282.87,380,NA,0,17557.75,274.15,380,NA,0,17278.61,279.14,380,NA,0,17001.18,277.43,380,NA,0,16718.85,282.33,380,NA,0,16438.1,280.75,380,NA,0,16155.68,282.42,380,NA,0,15868.49,287.19,380,NA,0,15582.69,285.8,380,NA,0,15292.21,290.48,380,NA,0,15002.99,289.22,380,NA,0,14712.05,290.94,380,NA,0,14410.93,301.12,380,NA,0,14116.48,294.45,380,NA,0,0,14116.48,14231.96,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"prime",9,25,34,0,0,1
"6784","Sponsor Assigned",20045062,"05-01-2017","05-31-2017","Ally Bank","07/2016",29104.63,73,"07/2022",0.0415,1,1,"08/2016","True",1,2,0,"SUBA","OUTBACK             ",1,2016,1,31997,1,"Consumer Bureau","674",2,NA,"False",0.011,"IA",62,NA,1,24481.09,0,0.0415,0.0415,0.01,NA,NA,369.83,NA,23059.02,458.13,1500,NA,"False",1422.07,0,"05-19-2017",0,"Ally Bank","False",NA,NA,NA,0,22148.15,910.87,1000,NA,0,21236.28,911.87,1000,NA,0,20303.88,932.4,1000,NA,0,19370.82,933.06,1000,NA,0,18441.29,929.53,1000,NA,0,18441.29,0,0,NA,0,17579.66,861.63,1000,NA,0,17579.66,0,0,NA,0,16077.59,1502.07,1600,NA,0,14515.97,1561.62,1600,NA,0,12960.52,1555.45,1600,NA,0,12960.52,0,0,NA,0,9880.15,3080.37,3200,NA,0,7927.59,1952.56,1976,NA,0,7927.59,0,0,NA,0,7927.59,0,0,NA,0,7927.59,0,0,NA,0,7927.59,0,0,NA,0,7060.98,866.61,1000,NA,0,7060.98,0,0,NA,0,7060.98,0,0,NA,0,7060.98,0,0,NA,0,7060.98,0,0,NA,0,7060.98,0,0,NA,0,7060.98,0,0,NA,0,6029.56,1031.42,1200,NA,0,4857.66,1171.9,1200,NA,0,0,4857.66,4867.04,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"super_prime",12,29,41,0,0,1
"6863","Sponsor Assigned",20048670,"05-01-2017","05-31-2017","Ally Bank","07/2016",22831,73,"07/2022",0.1084,1,1,"08/2016","True",1,2,0,"TOYT","COROLLA             ",1,2016,1,18884,1,"Consumer Bureau","686",2,NA,"False",0.1358,"GA",62,NA,1,21048.4,434.63,0.1084,0.1084,0.01,NA,NA,243.14,NA,20558.16,434.63,869.26,NA,"False",490.24,0,"05-31-2017",0,"Ally Bank","False",NA,NA,NA,0,20306.69,251.47,434.63,NA,0,20059.01,247.68,434.63,NA,0,19809.05,249.96,434.63,NA,0,19809.05,0,0,NA,0,19296.26,512.79,869.26,NA,0,19033.54,262.72,434.63,NA,0,19033.54,0,0,NA,0,18512.35,521.19,869.26,NA,0,18231.65,280.7,434.63,NA,0,18231.65,0,0,NA,0,17690.28,541.37,869.26,NA,0,17418.51,271.77,434.63,NA,0,17418.51,0,0,NA,0,16862.21,556.3,869.26,NA,0,16582.81,279.4,434.63,NA,0,16582.81,0,0,NA,0,16011.31,571.5,869.26,NA,0,15719.33,291.98,434.63,NA,0,15429.41,289.92,434.63,NA,0,15136.82,292.59,434.63,NA,0,14828.05,308.77,434.63,NA,0,14828.05,0,0,NA,0,14224.75,603.3,869.26,NA,0,13921.07,303.68,434.63,NA,0,13921.07,0,0,NA,0,13301.13,619.94,869.26,NA,0,13301.13,0,0,NA,0,12670.04,631.09,869.26,NA,0,12352.05,317.99,434.63,NA,0,12352.05,0,0,NA,0,11703.55,648.5,869.26,NA,0,11376.38,327.17,434.63,NA,0,11039.46,336.92,434.63,NA,0,10706.19,333.27,434.63,NA,0,10366.69,339.5,434.63,NA,0,10027.24,339.45,434.63,NA,0,9681.7,345.54,434.63,NA,0,9335.96,345.74,434.63,NA,0,8987.05,348.91,434.63,NA,0,8632.27,354.78,434.63,NA,0,8276.9,355.37,434.63,NA,0,7915.81,361.09,434.63,NA,0,7553.86,361.95,434.63,NA,0,11,"near_prime",12,43,55,1,0,0
"7026","Sponsor Assigned",19211363,"05-01-2017","05-31-2017","Ally Bank","12/2015",23295.94,73,"12/2021",0.0299,1,1,"01/2016","True",1,2,0,"CHEV","EQUINOX             ",1,2016,3,27668,1,"Consumer Bureau","728",2,NA,"False",0.0709,"TN",55,NA,1,18487.26,354.28,0.0299,0.0299,0.01,NA,NA,308.83,NA,18178.4,354.28,354.28,NA,"False",308.86,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,17870.27,308.13,354.28,NA,0,17559.9,310.37,354.28,NA,0,17250.2,309.7,354.28,NA,0,16939.72,310.48,354.28,NA,0,16627.06,312.66,354.28,NA,0,16314.99,312.07,354.28,NA,0,0,16314.99,16369.49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"super_prime",19,8,27,0,0,1
"7148","Sponsor Assigned",19268277,"05-01-2017","05-31-2017","Ally Bank","12/2015",36476.08,73,"12/2021",0.0274,1,1,"01/2016","True",1,2,0,"CHEV","TAHOE               ",1,2016,3,49299,1,"Consumer Bureau","802",2,NA,"False",0.0618,"FL",55,NA,1,28152.4,0,0.0274,0.0274,0.01,NA,NA,484.93,NA,27615.79,549.97,600,NA,"False",536.61,0,"05-05-2017",0,"Ally Bank","False",NA,NA,NA,0,27080.04,535.75,600,NA,0,26541.01,539.03,600,NA,0,26000.77,540.24,600,NA,0,25463.22,537.55,600,NA,0,24920.55,542.67,600,NA,0,24374.79,545.76,600,NA,0,23833.33,541.46,600,NA,0,23288.78,544.55,600,NA,0,22742.96,545.82,600,NA,0,22190.75,552.21,600,NA,0,21642.38,548.37,600,NA,0,21089.48,552.9,600,NA,0,20540.13,549.35,600,NA,0,19986.38,553.75,600,NA,0,19429.88,556.5,600,NA,0,18878,551.88,600,NA,0,18320.5,557.5,600,NA,0,17763.12,557.38,600,NA,0,17203.11,560.01,600,NA,0,16641.84,561.27,600,NA,0,16081.81,560.03,600,NA,0,15515.6,566.21,600,NA,0,14951.7,563.9,600,NA,0,14383.12,568.58,600,NA,0,13818.74,564.38,600,NA,0,13249.85,568.89,600,NA,0,12680.68,569.17,600,NA,0,12110.18,570.5,600,NA,0,11536.54,573.64,600,NA,0,10964.24,572.3,600,NA,0,10388.92,575.32,600,NA,0,9811.53,577.39,600,NA,0,9235.77,575.76,600,NA,0,8655.82,579.95,600,NA,0,7690.16,965.66,1000,NA,0,0,7690.16,7699.95,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"super_prime",19,37,56,0,0,1
