"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"43872","Sponsor Assigned",20692520,"05-01-2017","05-31-2017","Ally Bank","01/2017",12903.29,73,"01/2023",0.0594,1,1,"02/2017","True",1,2,0,"TOYT","SIENNA              ",2,2014,2,17700,98,"Consumer Bureau","828",2,NA,"False",0.0212,"TX",68,NA,1,11933.9,0,0.0594,0.0594,0.01,NA,NA,152.73,NA,11623.27,213.51,365,NA,"False",310.63,0,"05-05-2017",0,"Ally Bank","False",NA,NA,NA,0,10967.62,655.65,760,NA,0,10617.59,350.03,400,NA,0,10617.59,0,0,NA,0,10617.59,0,50,NA,0,10617.59,0,0,NA,0,10617.59,0,75,NA,0,10610.28,7.31,100,NA,0,10610.28,0,0,NA,0,10610.28,0,0,NA,0,10610.28,0,98.6,NA,0,10531.25,79.03,213.51,NA,0,10287.8,243.45,300,NA,0,9834.67,453.13,500,NA,0,9584.28,250.39,300,NA,0,9445.1,139.18,200,NA,0,8988.13,456.97,500,NA,0,8988.13,0,0,NA,0,8921.5,66.63,150,NA,0,8766.5,155,200,NA,0,8500.73,265.77,300,NA,0,8290.84,209.89,250,NA,0,8027.26,263.58,300,NA,0,8027.26,0,0,NA,0,5636.98,2390.28,2500,NA,0,5562.66,74.32,100,NA,0,4588,974.66,1000,NA,0,4588,0,0,NA,0,4588,0,0,NA,0,4588,0,0,NA,0,4588,0,0,NA,0,4582.81,5.19,100,NA,0,4463.37,119.44,150,NA,0,4383.65,79.72,100,NA,0,3903.57,480.08,500,NA,0,3621.94,281.63,300,NA,0,0,3621.94,3654.27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"prime",6,37,43,0,0,1
"43887","Sponsor Assigned",20692956,"05-01-2017","05-31-2017","Ally Bank","01/2017",13032.74,73,"01/2023",0.0749,1,1,"02/2017","True",1,2,0,"DODG","CHARGER             ",2,2012,1,14995,98,"Consumer Bureau","700",2,NA,"False",0.0563,"OH",68,NA,1,12525.27,225.27,0.0749,0.0749,0.01,NA,NA,147.73,NA,12453.86,225.27,151.08,NA,"False",71.41,0,"05-19-2017",0,"Ally Bank","False",NA,NA,NA,0,12283.08,170.78,250,NA,0,12283.08,0,0,NA,0,12124.22,158.86,300,NA,0,11981.19,143.03,250,NA,0,11822.57,158.62,225,NA,0,11563.87,258.7,326.62,NA,0,11407.41,156.46,285.27,NA,0,11407.41,0,0,NA,0,11290.83,116.58,250,NA,0,11060.33,230.5,300,NA,0,10739.76,320.57,400,NA,0,10566.89,172.87,250,NA,0,10392.78,174.11,250,NA,0,10392.78,0,0,NA,0,10068.01,324.77,450,NA,0,9984.12,83.89,150,NA,0,9984.12,0,0,NA,0,9805.82,178.3,250,NA,0,9618.5,187.32,300,NA,0,9373.76,244.74,300,NA,0,9373.76,0,0,NA,0,9152.62,221.14,300,NA,0,9012.71,139.91,200,NA,0,9012.71,0,0,NA,0,8836.62,176.09,300,NA,0,8621.68,214.94,300,NA,0,8482.29,139.39,150,NA,0,8310.61,171.68,250,NA,0,8310.61,0,0,NA,0,8310.61,0,0,NA,0,7446.52,864.09,1060,NA,0,7271.62,174.9,441.75,NA,0,7092.48,179.14,225.27,NA,0,6910.75,181.73,225.27,NA,0,6727.91,182.84,225.27,NA,0,6519.21,208.7,250,NA,0,6315.9,203.31,250,NA,0,6099.51,216.39,250,NA,0,5712.4,387.11,425.81,NA,0,5498.64,213.76,250,NA,0,5282.4,216.24,250,NA,0,5065.91,216.49,250,NA,0,4847.01,218.9,250,NA,0,5,"prime",6,43,49,1,0,0
"43908","Sponsor Assigned",20684410,"05-01-2017","05-31-2017","Ally Bank","01/2017",14868.68,73,"01/2023",0.0699,1,1,"02/2017","True",1,2,0,"JEEP","CHEROKEE            ",2,2014,3,20734,98,"Consumer Bureau","759",2,NA,"False",0.1158,"FL",68,NA,1,14394.48,254.15,0.0699,0.0699,0.01,NA,NA,171.42,NA,14242.32,254.15,254.15,NA,"False",152.16,0,"05-31-2017",0,"Ally Bank","False",NA,NA,NA,0,14056.35,185.97,254.15,NA,0,13888.33,168.02,254.15,NA,0,13716.62,171.71,254.15,NA,0,13543.89,172.73,254.15,NA,0,13367.54,176.35,254.15,NA,0,13192.74,174.8,254.15,NA,0,13014.38,178.36,254.15,NA,0,12837.48,176.9,254.15,NA,0,12659.53,177.95,254.15,NA,0,12473.26,186.27,254.15,NA,0,12293.15,180.11,254.15,NA,0,12109.62,183.53,254.15,NA,0,11927.35,182.27,254.15,NA,0,11741.72,185.63,254.15,NA,0,11557.27,184.45,254.15,NA,0,11371.72,185.55,254.15,NA,0,11182.9,188.82,254.15,NA,0,10995.13,187.77,254.15,NA,0,10804.14,190.99,254.15,NA,0,10614.12,190.02,254.15,NA,0,10422.98,191.14,254.15,NA,0,10224.71,198.27,254.15,NA,0,10031.25,193.46,254.15,NA,0,9834.72,196.53,254.15,NA,0,9638.95,195.77,254.15,NA,0,9440.17,198.78,254.15,NA,0,9242.06,198.11,254.15,NA,0,9042.77,199.29,254.15,NA,0,8840.57,202.2,254.15,NA,0,8638.9,201.67,254.15,NA,0,8434.38,204.52,254.15,NA,0,8230.19,204.19,254.15,NA,0,8024.77,205.42,254.15,NA,0,8024.77,0,0,NA,0,7847.25,177.52,254.15,NA,0,7847.25,0,0,NA,0,7699.51,147.74,254.15,NA,0,7489.47,210.04,254.15,NA,0,7279.66,209.81,254.15,NA,0,7068.61,211.05,254.15,NA,0,6854.96,213.65,254.15,NA,0,6641.39,213.57,254.15,NA,0,6425.29,216.1,254.15,NA,0,5,"prime",6,43,49,1,0,0
"43939","Sponsor Assigned",20685754,"05-01-2017","05-31-2017","Ally Bank","01/2017",27394.99,73,"01/2023",0.073,1,1,"02/2017","True",1,2,0,"JEEP","WRANGLER            ",2,2015,3,23600,98,"Consumer Bureau","824",2,NA,"False",0.0718,"TX",68,NA,1,26975.72,944.58,0.073,0.073,0.01,NA,NA,313.06,NA,26665.28,472.29,472.29,NA,"False",310.44,0,"05-19-2017",4,"Ally Bank","False",NA,NA,NA,0,26567.93,97.35,300,NA,0,26037.66,530.27,700,NA,0,26037.66,0,0,NA,0,25745.13,292.53,480,NA,0,25543.77,201.36,500,NA,0,25543.77,0,0,NA,0,25223.66,320.11,600,NA,0,24834.46,389.2,480,NA,0,24568.56,265.9,400,NA,0,23459.24,1109.32,1350,NA,0,23157.76,301.48,400,NA,0,22924.49,233.27,400,NA,0,22572.86,351.63,480,NA,0,22219.26,353.6,480,NA,0,21901.08,318.18,500,NA,0,21666.78,234.3,300,NA,0,21640.44,26.34,100,NA,0,21378.37,262.07,500,NA,0,20688.63,689.74,800,NA,0,20688.63,0,0,NA,0,20424.48,264.15,500,NA,0,20163.36,261.12,400,NA,0,19911.75,251.61,300,NA,0,19378.42,533.33,700,NA,0,18732.73,645.69,800,NA,0,18361.37,371.36,480,NA,0,18361.37,0,0,NA,0,18035.6,325.77,480,NA,0,17308.99,726.61,930,NA,0,17308.99,0,0,NA,0,17023.22,285.77,400,NA,0,17023.22,0,0,NA,0,15015.39,2007.83,2900,NA,0,14629.95,385.44,627.78,NA,0,14629.95,0,0,NA,0,14629.95,0,0,NA,0,14629.95,0,0,NA,0,14040.37,589.58,944.58,NA,0,13654.89,385.48,472.29,NA,0,13654.89,0,0,NA,0,13324.68,330.21,480,NA,0,13324.68,0,0,NA,0,13324.68,0,0,NA,0,5,"prime",6,36,42,0,1,0
"43942","Sponsor Assigned",20685807,"05-01-2017","05-31-2017","Ally Bank","01/2017",8754.06,73,"01/2023",0.1165,1,1,"02/2017","True",1,2,0,"KIA ","FORTE               ",2,2013,1,8300,98,"Consumer Bureau","768",2,NA,"False",0.0584,"FL",68,NA,1,8531.79,170.36,0.1165,0.1165,0.01,NA,NA,88.69,NA,8443.12,170.36,170.36,NA,"False",88.67,0,"05-26-2017",0,"Ally Bank","False",NA,NA,NA,0,8356.29,86.83,170.36,NA,0,8265.94,90.35,170.36,NA,0,8177.36,88.58,170.36,NA,0,8087.9,89.46,170.36,NA,0,7994.98,92.92,170.36,NA,0,7903.72,91.26,170.36,NA,0,7809.03,94.69,170.36,NA,0,7715.93,93.1,170.36,NA,0,7621.91,94.02,170.36,NA,0,7519.66,102.25,170.36,NA,0,7423.7,95.96,170.36,NA,0,7324.42,99.28,170.36,NA,0,7226.52,97.9,170.36,NA,0,7125.35,101.17,170.36,NA,0,7025.49,99.86,170.36,NA,0,6924.64,100.85,170.36,NA,0,6820.58,104.06,170.36,NA,0,6717.7,102.88,170.36,NA,0,6611.66,106.04,170.36,NA,0,0,6611.66,6668.63,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"near_prime",6,21,27,0,0,1
"43946","Sponsor Assigned",20685936,"05-01-2017","05-31-2017","Ally Bank","01/2017",10325.26,73,"01/2023",0.1119,1,1,"02/2017","True",1,2,0,"VOLK","CC                  ",2,2010,1,8366,3,"Consumer Bureau","711",2,NA,"False",0.0794,"AZ",68,NA,1,10057.22,198.44,0.1119,0.1119,0.01,NA,NA,105.97,NA,9951.27,198.44,198.44,NA,"False",105.95,0,"05-23-2017",0,"Ally Bank","False",NA,NA,NA,0,9847.4,103.87,198.44,NA,0,9739.52,107.88,198.44,NA,0,9633.64,105.88,198.44,NA,0,9526.75,106.89,198.44,NA,0,9415.92,110.83,198.44,NA,0,9306.96,108.96,198.44,NA,0,9194.11,112.85,198.44,NA,0,9083.04,111.07,198.44,NA,0,8970.92,112.12,198.44,NA,0,8849.48,121.44,198.44,NA,0,8735.14,114.34,198.44,NA,0,8617.03,118.11,198.44,NA,0,8500.48,116.55,198.44,NA,0,8380.21,120.27,198.44,NA,0,8261.41,118.8,198.44,NA,0,8141.48,119.93,198.44,NA,0,8017.91,123.57,198.44,NA,0,7895.66,122.25,198.44,NA,0,7769.83,125.83,198.44,NA,0,7645.23,124.6,198.44,NA,0,7519.44,125.79,198.44,NA,0,7385.54,133.9,198.44,NA,0,7257.28,128.26,198.44,NA,0,7125.58,131.7,198.44,NA,0,6994.85,130.73,198.44,NA,0,6860.74,134.11,198.44,NA,0,6727.5,133.24,198.44,NA,0,6592.99,134.51,198.44,NA,0,6455.18,137.81,198.44,NA,0,6318.08,137.1,198.44,NA,0,6177.74,140.34,198.44,NA,0,6037.9,139.84,198.44,NA,0,5896.69,141.21,198.44,NA,0,5750.53,146.16,198.44,NA,0,5606.59,143.94,198.44,NA,0,5459.57,147.02,198.44,NA,0,5211.32,248.25,300,NA,0,4959.12,252.2,300,NA,0,4706.12,253,300,NA,0,4450.72,255.4,300,NA,0,4191.54,259.18,300,NA,0,3931.27,260.27,300,NA,0,0,3931.27,3940.89,NA,0,5,"near_prime",6,43,49,0,0,1
"43981","Sponsor Assigned",20687006,"05-01-2017","05-31-2017","Ally Bank","01/2017",13410.8,73,"01/2023",0.1135,1,1,"02/2017","True",1,2,0,"CHEV","SONIC               ",2,2015,1,9200,98,"Consumer Bureau","673",2,NA,"False",0.1011,"FL",68,NA,1,13043.95,258.87,0.1135,0.1135,0.01,NA,NA,136.98,NA,12906.76,258.87,258.87,NA,"False",137.19,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,12772.3,134.46,258.87,NA,0,12632.57,139.73,258.87,NA,0,12495.47,137.1,258.87,NA,0,12357.04,138.43,258.87,NA,0,12213.44,143.6,258.87,NA,0,12072.3,141.14,258.87,NA,0,11926.04,146.26,258.87,NA,0,11782.13,143.91,258.87,NA,0,11636.83,145.3,258.87,NA,0,11479.27,157.56,258.87,NA,0,11331.05,148.22,258.87,NA,0,11177.88,153.17,258.87,NA,0,11026.75,151.13,258.87,NA,0,10870.74,156.01,258.87,NA,0,10716.65,154.09,258.87,NA,0,10561.08,155.57,258.87,NA,0,10400.72,160.36,258.87,NA,0,10242.1,158.62,258.87,NA,0,10078.77,163.33,258.87,NA,0,9917.05,161.72,258.87,NA,0,9753.77,163.28,258.87,NA,0,9579.82,173.95,258.87,NA,0,9413.29,166.53,258.87,NA,0,9242.23,171.06,258.87,NA,0,9072.45,169.78,258.87,NA,0,8898.21,174.24,258.87,NA,0,8725.11,173.1,258.87,NA,0,8550.34,174.77,258.87,NA,0,8371.23,179.11,258.87,NA,0,8198.26,172.97,258.87,NA,0,8015.86,182.4,258.87,NA,0,7841.62,174.24,258.87,NA,0,7682.45,159.17,258.87,NA,0,7492.67,189.78,258.87,NA,0,7305.83,186.84,258.87,NA,0,7305.83,0,0,NA,0,7305.83,0,0,NA,0,7305.83,0,0,NA,0,7062.23,243.6,530.68,NA,0,7062.23,0,0,NA,0,6664.71,397.52,530.68,NA,0,6474.04,190.67,258.87,NA,0,6267.37,206.67,258.87,NA,0,5,"near_prime",6,37,43,0,1,0
"43992","Sponsor Assigned",20687310,"05-01-2017","05-31-2017","Ally Bank","01/2017",10305.8,73,"01/2023",0.0754,1,1,"02/2017","True",1,2,0,"NISS","ALTIMA              ",2,2012,1,8275,98,"Consumer Bureau","717",2,NA,"False",0.0596,"FL",68,NA,1,9979.49,178.94,0.0754,0.0754,0.01,NA,NA,117.05,NA,9852.08,178.94,178.94,NA,"False",127.41,0,"05-16-2017",0,"Ally Bank","False",NA,NA,NA,0,9736.22,115.86,178.94,NA,0,9621.63,114.59,178.94,NA,0,9504.3,117.33,178.94,NA,0,9376.4,127.9,178.94,NA,0,9376.4,0,0,NA,0,9376.4,0,0,NA,0,9376.4,0,178.94,NA,0,9266.44,109.96,178.94,NA,0,9158.32,108.12,178.94,NA,0,9011.54,146.78,178.94,NA,0,8901.47,110.07,178.94,NA,0,8786.88,114.59,178.94,NA,0,8653.31,133.57,178.94,NA,0,8531.57,121.74,178.94,NA,0,8405.5,126.07,178.94,NA,0,8282.12,123.38,178.94,NA,0,8151.08,131.04,178.94,NA,0,8024.33,126.75,178.94,NA,0,7886.82,137.51,178.94,NA,0,7769.78,117.04,178.94,NA,0,7647.01,122.77,178.94,NA,0,7512.29,134.72,178.94,NA,0,7376.8,135.49,178.94,NA,0,7235.95,140.85,178.94,NA,0,7106.33,129.62,178.94,NA,0,6971.42,134.91,178.94,NA,0,6837.12,134.3,178.94,NA,0,6700.55,136.57,178.94,NA,0,6563.13,137.42,178.94,NA,0,6426.21,136.92,178.94,NA,0,6367.32,58.89,108,NA,0,6367.32,0,0,NA,0,6367.24,0.08,70.94,NA,0,6225.03,142.21,178.94,NA,0,6087.13,137.9,178.94,NA,0,6087.13,0,0,NA,0,5992.21,94.92,178.94,NA,0,5842.84,149.37,179,NA,0,5702.56,140.28,180,NA,0,5558.8,143.76,179,NA,0,5415.3,143.5,179,NA,0,5278.88,136.42,177.7,NA,0,5128.22,150.66,178.94,NA,0,5,"prime",6,43,49,1,0,0
"43994","Sponsor Assigned",20687339,"05-01-2017","05-31-2017","Ally Bank","01/2017",11635.86,73,"01/2023",0.0795,1,1,"02/2017","True",1,2,0,"DODG","AVENGER             ",2,2014,1,9200,98,"Consumer Bureau","683",2,NA,"False",0.063,"VA",68,NA,1,11414.01,204.35,0.0795,0.0795,0.01,NA,NA,130.63,NA,11146.51,204.35,408.7,NA,"False",267.5,0,"05-24-2017",0,"Ally Bank","False",NA,NA,NA,0,11146.51,0,0,NA,0,10897.35,249.16,408.7,NA,0,10761.82,135.53,204.35,NA,0,10623.09,138.73,204.35,NA,0,10497.4,125.69,204.35,NA,0,10354.78,142.62,204.35,NA,0,10224.85,129.93,204.35,NA,0,10096.21,128.64,204.35,NA,0,10096.21,0,0,NA,0,9962.22,133.99,204.35,NA,0,0,9962.22,10022.97,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"prime",6,12,18,0,0,1
"44006","Sponsor Assigned",20687864,"05-01-2017","05-31-2017","Ally Bank","01/2017",10879.45,73,"01/2023",0.0984,1,1,"02/2017","True",1,2,0,"DODG","DART                ",2,2016,1,10636,3,"Consumer Bureau","728",2,NA,"False",0.063,"CA",68,NA,1,10571.73,201.49,0.0984,0.0984,0.01,NA,NA,115.93,NA,10458.58,201.49,201.49,NA,"False",113.15,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,10350.13,108.45,201.49,NA,0,10232.34,117.79,201.49,NA,0,10108.08,124.26,201.49,NA,0,9991.06,117.02,201.49,NA,0,0,9991.06,10023.49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"prime",6,6,12,0,0,1
"44019","Sponsor Assigned",20688320,"05-01-2017","05-31-2017","Ally Bank","01/2017",13141.92,73,"01/2023",0.0424,1,1,"02/2017","True",1,2,0,"GMC ","SIERRA              ",2,2011,2,23100,98,"Consumer Bureau","736",2,NA,"False",0.0497,"TX",68,NA,1,12651.85,207.05,0.0424,0.0424,0.01,NA,NA,162.94,NA,12493.29,207.05,207.05,NA,"False",158.56,0,"05-09-2017",0,"Ally Bank","False",NA,NA,NA,0,12154.06,339.23,414.1,NA,0,12154.06,0,0,NA,0,12003.48,150.58,207.05,NA,0,11836.86,166.62,207.05,NA,0,11669.68,167.18,207.05,NA,0,11328.21,341.47,414.1,NA,0,11328.21,0,0,NA,0,11176.42,151.79,207.05,NA,0,11012.21,164.21,207.05,NA,0,10837.13,175.08,207.05,NA,0,10665.32,171.81,207.05,NA,0,0,10665.32,10717.02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"super_prime",6,13,19,0,0,1
"44044","Sponsor Assigned",20689113,"05-01-2017","05-31-2017","Ally Bank","01/2017",9091.94,73,"01/2023",0.1134,1,1,"02/2017","True",1,2,0,"DODG","DART                ",2,2013,1,7675,98,"Consumer Bureau","664",2,NA,"False",0.0949,"MD",68,NA,1,8787.41,173.2,0.1134,0.1134,0.01,NA,NA,92.44,NA,8721.61,174.64,175,NA,"False",65.8,0,"05-08-2017",0,"Ally Bank","False",NA,NA,NA,0,8630.6,91.01,175,NA,0,8536.04,94.56,175,NA,0,8445.9,90.14,175,NA,0,8349.61,96.29,175,NA,0,8255.02,94.59,175,NA,0,8156.96,98.06,175,NA,0,8057.98,98.98,175,NA,0,7960.58,97.4,175,NA,0,7960.58,0,0,NA,0,7960.58,0,0,NA,0,7960.58,0,0,NA,5800,NA,0,NA,NA,741.67,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,5,"near_prime",6,10,16,0,1,0
